4107,2:217,فِيهِ,in it.
4108,2:217,قُلْ,"Say,"
4109,2:217,قِتَالٌ,"""Fighting"
4110,2:217,فِيهِ,therein
4111,2:217,كَبِيرٌ,(is) a great (sin);
4112,2:217,وَصَدٌّ,but hindering (people)
4113,2:217,عَنْ,from
4114,2:217,سَبِيلِ,(the) way
4115,2:217,اللَّهِ,"(of) Allah,"
4116,2:217,وَكُفْرٌ,and disbelief
4117,2:217,بِهِ,in Him
4118,2:217,وَالْمَسْجِدِ,and (preventing access to) Al-Masjid
4119,2:217,الْحَرَامِ,"Al-Haraam,"
4120,2:217,وَإِخْرَاجُ,and driving out
4121,2:217,أَهْلِهِ,its people
4122,2:217,مِنْهُ,"from it,"
4123,2:217,أَكْبَرُ,(is) greater (sin)
4124,2:217,عِنْدَ,near
4125,2:217,اللَّهِ,Allah.
4126,2:217,وَالْفِتْنَةُ,And [the] oppression
4127,2:217,أَكْبَرُ,(is) greater
4128,2:217,مِنَ,than
4129,2:217,الْقَتْلِ,"[the] killing."""
4130,2:217,وَلَا,And not
4131,2:217,يَزَالُونَ,they will cease
4132,2:217,يُقَاتِلُونَكُمْ,(to) fight with you
4133,2:217,حَتَّى,until
4134,2:217,يَرُدُّوكُمْ,they turn you away
4135,2:217,عَنْ,from
4136,2:217,دِينِكُمْ,"your religion,"
4137,2:217,إِنِ,if
4138,2:217,اسْتَطَاعُوا,they are able.
4139,2:217,وَمَنْ,And whoever
4140,2:217,يَرْتَدِدْ,turns away
4141,2:217,مِنْكُمْ,among you
4142,2:217,عَنْ,from
4143,2:217,دِينِهِ,"his religion,"
4144,2:217,فَيَمُتْ,then dies
4145,2:217,وَهُوَ,while he
4146,2:217,كَافِرٌ,(is) a disbeliever
4147,2:217,فَأُولَئِكَ,for those
4148,2:217,حَبِطَتْ,became worthless
4149,2:217,أَعْمَالُهُمْ,their deeds
4150,2:217,فِي,in
4151,2:217,الدُّنْيَا,the world
4152,2:217,وَالْءَاخِرَةِ,and the Hereafter.
4153,2:217,وَأُولَئِكَ,And those
4154,2:217,أَصْحَابُ,(are) companions
4155,2:217,النَّارِ,"(of) the Fire,"
4156,2:217,هُمْ,they
4157,2:217,فِيهَا,in it
4158,2:217,خَالِدُونَ,(will) abide forever.
4159,2:218,إِنَّ,"Indeed,"
4160,2:218,الَّذِينَ,those who
4161,2:218,ءَامَنُوا,believed
4162,2:218,وَالَّذِينَ,and those who
4163,2:218,هَاجَرُوا,emigrated
4164,2:218,وَجَاهَدُوا,and strove
4165,2:218,فِي,in
4166,2:218,سَبِيلِ,(the) way
4167,2:218,اللَّهِ,(of) Allah -
4168,2:218,أُولَئِكَ,"those,"
4169,2:218,يَرْجُونَ,they hope
4170,2:218,رَحْمَتَ,(for) Mercy
4171,2:218,اللَّهِ,(of) Allah.
4172,2:218,وَاللَّهُ,And Allah
4173,2:218,غَفُورٌ,"(is) Oft-Forgiving,"
4174,2:218,رَحِيمٌ,Most Merciful.
4175,2:219,يَسْءَلُونَكَ,They ask you
4176,2:219,عَنِ,about
4177,2:219,الْخَمْرِ,[the] intoxicants
4178,2:219,وَالْمَيْسِرِ,and [the] games of chance
4179,2:219,قُلْ,"Say,"
4180,2:219,فِيهِمَا,"""In both of them"
4181,2:219,إِثْمٌ,(is) a sin
4182,2:219,كَبِيرٌ,"great,"
4183,2:219,وَمَنَافِعُ,and (some) benefits
4184,2:219,لِلنَّاسِ,for [the] people.
4185,2:219,وَإِثْمُهُمَا,But sin of both of them
4186,2:219,أَكْبَرُ,(is) greater
4187,2:219,مِنْ,than
4188,2:219,نَفْعِهِمَا,"(the) benefit of (the) two."""
4189,2:219,وَيَسْءَلُونَكَ,And they ask you
4190,2:219,مَاذَا,what
4191,2:219,يُنْفِقُونَ,they (should) spend.
4192,2:219,قُلِ,"Say,"
4193,2:219,الْعَفْوَ,"""The surplus."""
4194,2:219,كَذَلِكَ,Thus
4195,2:219,يُبَيِّنُ,makes clear
4196,2:219,اللَّهُ,Allah
4197,2:219,لَكُمُ,to you
4198,2:219,الْءَايَاتِ,[the] Verses
4199,2:219,لَعَلَّكُمْ,so that you may
4200,2:219,تَتَفَكَّرُونَ,"ponder,"
4201,2:220,فِي,Concerning
4202,2:220,الدُّنْيَا,the world
4203,2:220,وَالْءَاخِرَةِ,and the Hereafter.
4204,2:220,وَيَسْءَلُونَكَ,They ask you
4205,2:220,عَنِ,about
4206,2:220,الْيَتَامَى,the orphans.
4207,2:220,قُلْ,"Say,"
4208,2:220,إِصْلَاحٌ,"""Setting right (their affairs)"
4209,2:220,لَهُمْ,for them
4210,2:220,خَيْرٌ,(is) best.
4211,2:220,وَإِنْ,And if
4212,2:220,تُخَالِطُوهُمْ,you associate with them
4213,2:220,فَإِخْوَانُكُمْ,then they (are) your brothers.
4214,2:220,وَاللَّهُ,And Allah
4215,2:220,يَعْلَمُ,knows
4216,2:220,الْمُفْسِدَ,the corrupter
4217,2:220,مِنَ,from
4218,2:220,الْمُصْلِحِ,the amender.
4219,2:220,وَلَوْ,And if
4220,2:220,شَاءَ,(had) willed
4221,2:220,اللَّهُ,Allah
4222,2:220,لَأَعْنَتَكُمْ,surely He (could have) put you in difficulties.
4223,2:220,إِنَّ,"Indeed,"
4224,2:220,اللَّهَ,Allah
4225,2:220,عَزِيزٌ,"(is) All-Mighty,"
4226,2:220,حَكِيمٌ,"All-Wise."""
4227,2:221,وَلَا,And (do) not
4228,2:221,تَنْكِحُوا,[you] marry
4229,2:221,الْمُشْرِكَاتِ,[the] polytheistic women
4230,2:221,حَتَّى,until
4231,2:221,يُؤْمِنَّ,they believe.
4232,2:221,وَلَأَمَةٌ,And a bondwoman
4233,2:221,مُؤْمِنَةٌ,(who is) believing
4234,2:221,خَيْرٌ,(is) better
4235,2:221,مِنْ,than
4236,2:221,مُشْرِكَةٍ,a polytheistic woman
4237,2:221,وَلَوْ,[and] even if
4238,2:221,أَعْجَبَتْكُمْ,she pleases you.
4239,2:221,وَلَا,And (do) not
4240,2:221,تُنْكِحُوا,give in marriage (your women)
4241,2:221,الْمُشْرِكِينَ,(to) [the] polytheistic men
4242,2:221,حَتَّى,until
4243,2:221,يُؤْمِنُوا,"they believe,"
4244,2:221,وَلَعَبْدٌ,and a bondman
4245,2:221,مُؤْمِنٌ,(who is) believing
4246,2:221,خَيْرٌ,(is) better
4247,2:221,مِنْ,than
4248,2:221,مُشْرِكٍ,a polytheistic man
4249,2:221,وَلَوْ,[and] even if
4250,2:221,أَعْجَبَكُمْ,he pleases you.
4251,2:221,أُولَئِكَ,[Those]
4252,2:221,يَدْعُونَ,they invite
4253,2:221,إِلَى,to
4254,2:221,النَّارِ,"the Fire,"
4255,2:221,وَاللَّهُ,and Allah
4256,2:221,يَدْعُوا,invites
4257,2:221,إِلَى,to
4258,2:221,الْجَنَّةِ,Paradise
4259,2:221,وَالْمَغْفِرَةِ,and [the] forgiveness
4260,2:221,بِإِذْنِهِ,by His permission.
4261,2:221,وَيُبَيِّنُ,And He makes clear
4262,2:221,ءَايَاتِهِ,His Verses
4263,2:221,لِلنَّاسِ,for the people
4264,2:221,لَعَلَّهُمْ,so that they may
4265,2:221,يَتَذَكَّرُونَ,take heed.
4266,2:222,وَيَسْءَلُونَكَ,And they ask you
4267,2:222,عَنِ,about
4268,2:222,الْمَحِيضِ,[the] menstruation.
4269,2:222,قُلْ,"Say,"
4270,2:222,هُوَ,"""It"
4271,2:222,أَذًى,"(is) a hurt,"
4272,2:222,فَاعْتَزِلُوا,so keep away (from)
4273,2:222,النِّسَاءَ,[the] women
4274,2:222,فِي,during
4275,2:222,الْمَحِيضِ,(their) [the] menstruation.
4276,2:222,وَلَا,And (do) not
4277,2:222,تَقْرَبُوهُنَّ,approach them
4278,2:222,حَتَّى,until
4279,2:222,يَطْهُرْنَ,they are cleansed
4280,2:222,فَإِذَا,Then when
4281,2:222,تَطَهَّرْنَ,"they are purified,"
4282,2:222,فَأْتُوهُنَّ,then come to them
4283,2:222,مِنْ,from
4284,2:222,حَيْثُ,where
4285,2:222,أَمَرَكُمُ,has ordered you
4286,2:222,اللَّهُ,"Allah."""
4287,2:222,إِنَّ,"Indeed,"
4288,2:222,اللَّهَ,Allah
4289,2:222,يُحِبُّ,loves
4290,2:222,التَّوَّابِينَ,those who turn in
4291,2:222,وَيُحِبُّ,and loves
4292,2:222,الْمُتَطَهِّرِينَ,those who purify themselves.
4293,2:223,نِسَاؤُكُمْ,Your wives
4294,2:223,حَرْثٌ,(are) a tilth
4295,2:223,لَكُمْ,"for you,"
4296,2:223,فَأْتُوا,so come
4297,2:223,حَرْثَكُمْ,(to) your tilth
4298,2:223,أَنَّى,when
4299,2:223,شِئْتُمْ,"you wish,"
4300,2:223,وَقَدِّمُوا,and send forth (good deeds)
4301,2:223,لِأَنْفُسِكُمْ,for yourselves.
4302,2:223,وَاتَّقُوا,And be conscious
4303,2:223,اللَّهَ,(of) Allah
4304,2:223,وَاعْلَمُوا,and know
4305,2:223,أَنَّكُمْ,that you
4306,2:223,مُلَاقُوهُ,(will) meet Him.
4307,2:223,وَبَشِّرِ,And give glad tidings
4308,2:223,الْمُؤْمِنِينَ,(to) the believers.
4309,2:224,وَلَا,And (do) not
4310,2:224,تَجْعَلُوا,make
4311,2:224,اللَّهَ,Allah's (name)
4312,2:224,عُرْضَةً,an excuse
4313,2:224,لِأَيْمَانِكُمْ,in your oaths
4314,2:224,أَنْ,that
4315,2:224,تَبَرُّوا,"you do good,"
4316,2:224,وَتَتَّقُوا,and be righteous
4317,2:224,وَتُصْلِحُوا,and make peace
4318,2:224,بَيْنَ,between
4319,2:224,النَّاسِ,[the] people.
4320,2:224,وَاللَّهُ,And Allah
4321,2:224,سَمِيعٌ,"(is) All-Hearing,"
4322,2:224,عَلِيمٌ,All-Knowing.
4323,2:225,لَا,Not
4324,2:225,يُؤَاخِذُكُمُ,will take you to task
4325,2:225,اللَّهُ,Allah
4326,2:225,بِاللَّغْوِ,for (what is) unintentional
4327,2:225,فِي,in
4328,2:225,أَيْمَانِكُمْ,"your oaths,"
4329,2:225,وَلَكِنْ,[and] but
4330,2:225,يُؤَاخِذُكُمْ,He takes you to task
4331,2:225,بِمَا,for what
4332,2:225,كَسَبَتْ,(have) earned
4333,2:225,قُلُوبُكُمْ,your hearts.
4334,2:225,وَاللَّهُ,And Allah
4335,2:225,غَفُورٌ,"(is) Oft-Forgiving,"
4336,2:225,حَلِيمٌ,Most Forbearing.
4337,2:226,لِلَّذِينَ,For those who
4338,2:226,يُؤْلُونَ,swear (off)
4339,2:226,مِنْ,from
4340,2:226,نِسَائِهِمْ,their wives
4341,2:226,تَرَبُّصُ,(is a) waiting (of)
4342,2:226,أَرْبَعَةِ,four
4343,2:226,أَشْهُرٍ,"months,"
4344,2:226,فَإِنْ,then if
4345,2:226,فَاءُو,they return -
4346,2:226,فَإِنَّ,"then indeed,"
4347,2:226,اللَّهَ,Allah
4348,2:226,غَفُورٌ,"(is) Oft-Forgiving,"
4349,2:226,رَحِيمٌ,Most Merciful.
4350,2:227,وَإِنْ,And if
4351,2:227,عَزَمُوا,they resolve
4352,2:227,الطَّلَاقَ,(on) [the] divorce -
4353,2:227,فَإِنَّ,"then indeed,"
4354,2:227,اللَّهَ,Allah
4355,2:227,سَمِيعٌ,"(is) All-Hearing,"
4356,2:227,عَلِيمٌ,All-Knowing.
4357,2:228,وَالْمُطَلَّقَاتُ,And the women who
4358,2:228,يَتَرَبَّصْنَ,shall wait
4359,2:228,بِأَنْفُسِهِنَّ,concerning themselves
4360,2:228,ثَلَاثَةَ,(for) three
4361,2:228,قُرُوءٍ,monthly periods.
4362,2:228,وَلَا,And (it is) not
4363,2:228,يَحِلُّ,lawful
4364,2:228,لَهُنَّ,for them
4365,2:228,أَنْ,that
4366,2:228,يَكْتُمْنَ,they conceal
4367,2:228,مَا,what
4368,2:228,خَلَقَ,(has been) created
4369,2:228,اللَّهُ,(by) Allah
4370,2:228,فِي,in
4371,2:228,أَرْحَامِهِنَّ,"their wombs,"
4372,2:228,إِنْ,if
4373,2:228,كُنَّ,they
4374,2:228,يُؤْمِنَّ,believe
4375,2:228,بِاللَّهِ,in Allah
4376,2:228,وَالْيَوْمِ,and the Day
4377,2:228,الْءَاخِرِ,[the] Last.
4378,2:228,وَبُعُولَتُهُنَّ,And their husbands
4379,2:228,أَحَقُّ,(have) better right
4380,2:228,بِرَدِّهِنَّ,to take them back
4381,2:228,فِي,in
4382,2:228,ذَلِكَ,that (period)
4383,2:228,إِنْ,if
4384,2:228,أَرَادُوا,they wish
4385,2:228,إِصْلَاحًا,(for) reconciliation.
4386,2:228,وَلَهُنَّ,And for them
4387,2:228,مِثْلُ,(is the) like
4388,2:228,الَّذِي,(of) that which
4389,2:228,عَلَيْهِنَّ,(is) on them
4390,2:228,بِالْمَعْرُوفِ,in a reasonable man
4391,2:228,وَلِلرِّجَالِ,and for the men
4392,2:228,عَلَيْهِنَّ,over them
4393,2:228,دَرَجَةٌ,(is) a degree.
4394,2:228,وَاللَّهُ,And Allah
4395,2:228,عَزِيزٌ,"(is) All-Mighty,"
4396,2:228,حَكِيمٌ,All-Wise.
4397,2:229,الطَّلَاقُ,The divorce
4398,2:229,مَرَّتَانِ,(is) twice.
4399,2:229,فَإِمْسَاكٌ,Then to retain
4400,2:229,بِمَعْرُوفٍ,in a reasonable manner
4401,2:229,أَوْ,or
4402,2:229,تَسْرِيحٌ,to release (her)
4403,2:229,بِإِحْسَانٍ,with kindness.
4404,2:229,وَلَا,And (it is) not
4405,2:229,يَحِلُّ,lawful
4406,2:229,لَكُمْ,for you
4407,2:229,أَنْ,that
4408,2:229,تَأْخُذُوا,you take (back)
4409,2:229,مِمَّا,whatever
4410,2:229,ءَاتَيْتُمُوهُنَّ,you have given them
4411,2:229,شَيْئًا,"anything,"
4412,2:229,إِلَّا,except
4413,2:229,أَنْ,if
4414,2:229,يَخَافَا,both fear
4415,2:229,أَلَّا,that not
4416,2:229,يُقِيمَا,they both (can) keep
4417,2:229,حُدُودَ,(the) limits
4418,2:229,اللَّهِ,(of) Allah.
4419,2:229,فَإِنْ,But if
4420,2:229,خِفْتُمْ,you fear
4421,2:229,أَلَّا,that not
4422,2:229,يُقِيمَا,they both (can) keep
4423,2:229,حُدُودَ,(the) limits
4424,2:229,اللَّهِ,(of) Allah
4425,2:229,فَلَا,then (there is) no
4426,2:229,جُنَاحَ,sin
4427,2:229,عَلَيْهِمَا,on both of them
4428,2:229,فِيمَا,in what
4429,2:229,افْتَدَتْ,she ransoms
4430,2:229,بِهِ,concerning it.
4431,2:229,تِلْكَ,These
4432,2:229,حُدُودُ,(are the) limits
4433,2:229,اللَّهِ,"(of) Allah,"
4434,2:229,فَلَا,so (do) not
4435,2:229,تَعْتَدُوهَا,transgress them.
4436,2:229,وَمَنْ,And whoever
4437,2:229,يَتَعَدَّ,transgresses
4438,2:229,حُدُودَ,(the) limits
4439,2:229,اللَّهِ,(of) Allah
4440,2:229,فَأُولَئِكَ,then those -
4441,2:229,هُمُ,they
4442,2:229,الظَّالِمُونَ,(are) the wrongdoers.
4443,2:230,فَإِنْ,Then if
4444,2:230,طَلَّقَهَا,"he divorces her,"
4445,2:230,فَلَا,then (she is) not
4446,2:230,تَحِلُّ,lawful
4447,2:230,لَهُ,for him
4448,2:230,مِنْ,from
4449,2:230,بَعْدُ,after (that)
4450,2:230,حَتَّى,until
4451,2:230,تَنْكِحَ,she marries
4452,2:230,زَوْجًا,a spouse
4453,2:230,غَيْرَهُ,other than him.
4454,2:230,فَإِنْ,Then if
4455,2:230,طَلَّقَهَا,he divorces her
4456,2:230,فَلَا,then no
4457,2:230,جُنَاحَ,sin
4458,2:230,عَلَيْهِمَا,on them
4459,2:230,أَنْ,if
4460,2:230,يَتَرَاجَعَا,they return to each other
4461,2:230,إِنْ,if
4462,2:230,ظَنَّا,they believe
4463,2:230,أَنْ,that
4464,2:230,يُقِيمَا,they (will be able to) keep
4465,2:230,حُدُودَ,(the) limits.
4466,2:230,اللَّهِ,(of) Allah.
4467,2:230,وَتِلْكَ,And these
4468,2:230,حُدُودُ,(are the) limits.
4469,2:230,اللَّهِ,(of) Allah.
4470,2:230,يُبَيِّنُهَا,He makes them clear
4471,2:230,لِقَوْمٍ,to a people
4472,2:230,يَعْلَمُونَ,who know.
4473,2:231,وَإِذَا,And when
4474,2:231,طَلَّقْتُمُ,you divorce
4475,2:231,النِّسَاءَ,the women
4476,2:231,فَبَلَغْنَ,and they reach
4477,2:231,أَجَلَهُنَّ,"their (waiting) term,"
4478,2:231,فَأَمْسِكُوهُنَّ,then retain them
4479,2:231,بِمَعْرُوفٍ,in a fair manner
4480,2:231,أَوْ,or
4481,2:231,سَرِّحُوهُنَّ,release them
4482,2:231,بِمَعْرُوفٍ,in a fair manner.
4483,2:231,وَلَا,And (do) not
4484,2:231,تُمْسِكُوهُنَّ,retain them
4485,2:231,ضِرَارًا,(to) hurt
4486,2:231,لِتَعْتَدُوا,so that you transgress.
4487,2:231,وَمَنْ,And whoever
4488,2:231,يَفْعَلْ,does
4489,2:231,ذَلِكَ,"that,"
4490,2:231,فَقَدْ,"then indeed,"
4491,2:231,ظَلَمَ,he wronged
4492,2:231,نَفْسَهُ,himself.
4493,2:231,وَلَا,And (do) not
4494,2:231,تَتَّخِذُوا,take
4495,2:231,ءَايَاتِ,(the) Verses
4496,2:231,اللَّهِ,(of) Allah
4497,2:231,هُزُوًا,"(in) jest,"
4498,2:231,وَاذْكُرُوا,and remember
4499,2:231,نِعْمَتَ,(the) Favors
4500,2:231,اللَّهِ,(of) Allah
4501,2:231,عَلَيْكُمْ,upon you
4502,2:231,وَمَا,and what
4503,2:231,أَنْزَلَ,(is) revealed
4504,2:231,عَلَيْكُمْ,to you
4505,2:231,مِنَ,of
4506,2:231,الْكِتَابِ,the Book
4507,2:231,وَالْحِكْمَةِ,and [the] wisdom;
4508,2:231,يَعِظُكُمْ,He instructs you
4509,2:231,بِهِ,with it.
4510,2:231,وَاتَّقُوا,And fear
4511,2:231,اللَّهَ,Allah
4512,2:231,وَاعْلَمُوا,and know
4513,2:231,أَنَّ,that
4514,2:231,اللَّهَ,Allah (is)
4515,2:231,بِكُلِّ,of every
4516,2:231,شَيْءٍ,thing
4517,2:231,عَلِيمٌ,All-Knower.
4518,2:232,وَإِذَا,And when
4519,2:232,طَلَّقْتُمُ,you divorce
4520,2:232,النِّسَاءَ,[the] women
4521,2:232,فَبَلَغْنَ,and they reached
4522,2:232,أَجَلَهُنَّ,"their (waiting) term,"
4523,2:232,فَلَا,then (do) not
4524,2:232,تَعْضُلُوهُنَّ,hinder them
4525,2:232,أَنْ,[that]
4526,2:232,يَنْكِحْنَ,(from) marrying
4527,2:232,أَزْوَاجَهُنَّ,their husbands
4528,2:232,إِذَا,when
4529,2:232,تَرَاضَوْا,they agree
4530,2:232,بَيْنَهُمْ,between themselves
4531,2:232,بِالْمَعْرُوفِ,in a fair manner.
4532,2:232,ذَلِكَ,That
4533,2:232,يُوعَظُ,is admonished
4534,2:232,بِهِ,with it
4535,2:232,مَنْ,whoever
4536,2:232,كَانَ,[is]
4537,2:232,مِنْكُمْ,among you
4538,2:232,يُؤْمِنُ,believes
4539,2:232,بِاللَّهِ,in Allah
4540,2:232,وَالْيَوْمِ,and the Day
4541,2:232,الْءَاخِرِ,[the] Last;
4542,2:232,ذَلِكُمْ,that
4543,2:232,أَزْكَى,(is) more virtuous
4544,2:232,لَكُمْ,for you
4545,2:232,وَأَطْهَرُ,and more purer.
4546,2:232,وَاللَّهُ,And Allah
4547,2:232,يَعْلَمُ,knows
4548,2:232,وَأَنْتُمْ,and you
4549,2:232,لَا,(do) not
4550,2:232,تَعْلَمُونَ,know.
4551,2:233,وَالْوَالِدَاتُ,And the mothers
4552,2:233,يُرْضِعْنَ,shall suckle
4553,2:233,أَوْلَادَهُنَّ,their children
4554,2:233,حَوْلَيْنِ,(for) two years
4555,2:233,كَامِلَيْنِ,"complete,"
4556,2:233,لِمَنْ,for whoever
4557,2:233,أَرَادَ,wishes
4558,2:233,أَنْ,to
4559,2:233,يُتِمَّ,complete
4560,2:233,الرَّضَاعَةَ,the suckling.
4561,2:233,وَعَلَى,And upon
4562,2:233,الْمَوْلُودِ,the father
4563,2:233,لَهُ,(on) him
4564,2:233,رِزْقُهُنَّ,(is) their provision
4565,2:233,وَكِسْوَتُهُنَّ,and their clothing
4566,2:233,بِالْمَعْرُوفِ,in a fair manner.
4567,2:233,لَا,Not
4568,2:233,تُكَلَّفُ,is burdened
4569,2:233,نَفْسٌ,any soul
4570,2:233,إِلَّا,except
4571,2:233,وُسْعَهَا,its capacity
4572,2:233,لَا,Not
4573,2:233,تُضَارَّ,made to suffer
4574,2:233,وَالِدَةٌ,(the) mother
4575,2:233,بِوَلَدِهَا,because of her child
4576,2:233,وَلَا,and not
4577,2:233,مَوْلُودٌ,(the) father
4578,2:233,لَهُ,(be)
4579,2:233,بِوَلَدِهِ,because of his child.
4580,2:233,وَعَلَى,And on
4581,2:233,الْوَارِثِ,the heirs
4582,2:233,مِثْلُ,(is a duty) like
4583,2:233,ذَلِكَ,that.
4584,2:233,فَإِنْ,Then if
4585,2:233,أَرَادَا,they both desire
4586,2:233,فِصَالًا,weaning
4587,2:233,عَنْ,through
4588,2:233,تَرَاضٍ,mutual consent
4589,2:233,مِنْهُمَا,of both of them
4590,2:233,وَتَشَاوُرٍ,"and consultation,"
4591,2:233,فَلَا,then no
4592,2:233,جُنَاحَ,blame
4593,2:233,عَلَيْهِمَا,on both of them.
4594,2:233,وَإِنْ,And if
4595,2:233,أَرَدْتُمْ,you want
4596,2:233,أَنْ,to
4597,2:233,تَسْتَرْضِعُوا,ask another women to suckle
4598,2:233,أَوْلَادَكُمْ,your child
4599,2:233,فَلَا,then (there is) no
4600,2:233,جُنَاحَ,blame
4601,2:233,عَلَيْكُمْ,"on you,"
4602,2:233,إِذَا,when
4603,2:233,سَلَّمْتُمْ,you pay
4604,2:233,مَا,what
4605,2:233,ءَاتَيْتُمْ,you give
4606,2:233,بِالْمَعْرُوفِ,in a fair manner.
4607,2:233,وَاتَّقُوا,And fear
4608,2:233,اللَّهَ,Allah
4609,2:233,وَاعْلَمُوا,and know
4610,2:233,أَنَّ,that
4611,2:233,اللَّهَ,Allah
4612,2:233,بِمَا,of what
4613,2:233,تَعْمَلُونَ,you do
4614,2:233,بَصِيرٌ,(is) All-Seer.
4615,2:234,وَالَّذِينَ,And those who
4616,2:234,يُتَوَفَّوْنَ,pass away
4617,2:234,مِنْكُمْ,among you
4618,2:234,وَيَذَرُونَ,and leave behind
4619,2:234,أَزْوَاجًا,"wives,"
4620,2:234,يَتَرَبَّصْنَ,(the widows) should wait
4621,2:234,بِأَنْفُسِهِنَّ,for themselves
4622,2:234,أَرْبَعَةَ,(for) four
4623,2:234,أَشْهُرٍ,months
4624,2:234,وَعَشْرًا,and ten (days).
4625,2:234,فَإِذَا,Then when
4626,2:234,بَلَغْنَ,they reach
4627,2:234,أَجَلَهُنَّ,"their (specified) term,"
4628,2:234,فَلَا,then (there is) no
4629,2:234,جُنَاحَ,blame
4630,2:234,عَلَيْكُمْ,upon you
4631,2:234,فِيمَا,for what
4632,2:234,فَعَلْنَ,they do
4633,2:234,فِي,concerning
4634,2:234,أَنْفُسِهِنَّ,themselves
4635,2:234,بِالْمَعْرُوفِ,in a fair manner.
4636,2:234,وَاللَّهُ,And Allah
4637,2:234,بِمَا,of what
4638,2:234,تَعْمَلُونَ,you do
4639,2:234,خَبِيرٌ,(is) All-Aware.
4640,2:235,وَلَا,And (there is) no
4641,2:235,جُنَاحَ,blame
4642,2:235,عَلَيْكُمْ,upon you
4643,2:235,فِيمَا,in what
4644,2:235,عَرَّضْتُمْ,you hint
4645,2:235,بِهِ,[with it]
4646,2:235,مِنْ,of
4647,2:235,خِطْبَةِ,marriage proposal
4648,2:235,النِّسَاءِ,[to] the women
4649,2:235,أَوْ,or
4650,2:235,أَكْنَنْتُمْ,you conceal it
4651,2:235,فِي,in
4652,2:235,أَنْفُسِكُمْ,yourselves.
4653,2:235,عَلِمَ,Knows
4654,2:235,اللَّهُ,Allah
4655,2:235,أَنَّكُمْ,that you
4656,2:235,سَتَذْكُرُونَهُنَّ,"will mention them,"
4657,2:235,وَلَكِنْ,[and] but
4658,2:235,لَا,(do) not
4659,2:235,تُوَاعِدُوهُنَّ,promise them (widows)
4660,2:235,سِرًّا,secretly
4661,2:235,إِلَّا,except
4662,2:235,أَنْ,that
4663,2:235,تَقُولُوا,you say
4664,2:235,قَوْلًا,a saying
4665,2:235,مَعْرُوفًا,honorable.
4666,2:235,وَلَا,And (do) not
4667,2:235,تَعْزِمُوا,resolve (on)
4668,2:235,عُقْدَةَ,the knot
4669,2:235,النِّكَاحِ,(of) marriage
4670,2:235,حَتَّى,until
4671,2:235,يَبْلُغَ,reaches
4672,2:235,الْكِتَابُ,the prescribed term
4673,2:235,أَجَلَهُ,its end.
4674,2:235,وَاعْلَمُوا,And know
4675,2:235,أَنَّ,that
4676,2:235,اللَّهَ,Allah
4677,2:235,يَعْلَمُ,knows
4678,2:235,مَا,what
4679,2:235,فِي,(is) within
4680,2:235,أَنْفُسِكُمْ,yourselves
4681,2:235,فَاحْذَرُوهُ,so beware of Him.
4682,2:235,وَاعْلَمُوا,And know
4683,2:235,أَنَّ,that
4684,2:235,اللَّهَ,Allah
4685,2:235,غَفُورٌ,"(is) Oft-Forgiving,"
4686,2:235,حَلِيمٌ,Most Forbearing.
4687,2:236,لَا,(There is) no
4688,2:236,جُنَاحَ,blame
4689,2:236,عَلَيْكُمْ,upon you
4690,2:236,إِنْ,if
4691,2:236,طَلَّقْتُمُ,you divorce
4692,2:236,النِّسَاءَ,[the] women
4693,2:236,مَا,whom
4694,2:236,لَمْ,not
4695,2:236,تَمَسُّوهُنَّ,you have touched
4696,2:236,أَوْ,nor
4697,2:236,تَفْرِضُوا,you specified
4698,2:236,لَهُنَّ,for them
4699,2:236,فَرِيضَةً,an obligation (dower).
4700,2:236,وَمَتِّعُوهُنَّ,And make provision for them -
4701,2:236,عَلَى,upon
4702,2:236,الْمُوسِعِ,the wealthy
4703,2:236,قَدَرُهُ,according to his means
4704,2:236,وَعَلَى,and upon
4705,2:236,الْمُقْتِرِ,the poor
4706,2:236,قَدَرُهُ,according to his means -
4707,2:236,مَتَاعًا,a provision
4708,2:236,بِالْمَعْرُوفِ,"in a fair manner,"
4709,2:236,حَقًّا,a duty
4710,2:236,عَلَى,upon
4711,2:236,الْمُحْسِنِينَ,the good-doers.
4712,2:237,وَإِنْ,And if
4713,2:237,طَلَّقْتُمُوهُنَّ,you divorce them
4714,2:237,مِنْ,from
4715,2:237,قَبْلِ,before
4716,2:237,أَنْ,[that]
4717,2:237,تَمَسُّوهُنَّ,you (have) touched them
4718,2:237,وَقَدْ,while already
4719,2:237,فَرَضْتُمْ,you have specified
4720,2:237,لَهُنَّ,for them
4721,2:237,فَرِيضَةً,"an obligation (dower),"
4722,2:237,فَنِصْفُ,then (give) half
4723,2:237,مَا,(of) what
4724,2:237,فَرَضْتُمْ,"you have specified,"
4725,2:237,إِلَّا,unless
4726,2:237,أَنْ,[that]
4727,2:237,يَعْفُونَ,they (women) forgo (it)
4728,2:237,أَوْ,or
4729,2:237,يَعْفُوَا,forgoes
4730,2:237,الَّذِي,the one
4731,2:237,بِيَدِهِ,in whose hands
4732,2:237,عُقْدَةُ,(is the) knot
4733,2:237,النِّكَاحِ,(of) the marriage.
4734,2:237,وَأَنْ,And that
4735,2:237,تَعْفُوا,"you forgo,"
4736,2:237,أَقْرَبُ,(is) nearer
4737,2:237,لِلتَّقْوَى,to [the] righteousness.
4738,2:237,وَلَا,And (do) not
