45286,24:25,الْحَقُّ,(is) the Truth
45287,24:25,الْمُبِينُ,the Manifest.
45288,24:26,الْخَبِيثَاتُ,Evil women
45289,24:26,لِلْخَبِيثِينَ,"(are) for evil men,"
45290,24:26,وَالْخَبِيثُونَ,and evil men
45291,24:26,لِلْخَبِيثَاتِ,(are) for evil women.
45292,24:26,وَالطَّيِّبَاتُ,And good women
45293,24:26,لِلطَّيِّبِينَ,(are) for good men
45294,24:26,وَالطَّيِّبُونَ,and good men
45295,24:26,لِلطَّيِّبَاتِ,(are) for good women.
45296,24:26,أُولَئِكَ,Those
45297,24:26,مُبَرَّءُونَ,(are) innocent
45298,24:26,مِمَّا,of what
45299,24:26,يَقُولُونَ,they say.
45300,24:26,لَهُمْ,For them
45301,24:26,مَغْفِرَةٌ,(is) forgiveness
45302,24:26,وَرِزْقٌ,and a provision
45303,24:26,كَرِيمٌ,noble.
45304,24:27,يَاأَيُّهَا,O you
45305,24:27,الَّذِينَ,who
45306,24:27,ءَامَنُوا,believe!
45307,24:27,لَا,(Do) not
45308,24:27,تَدْخُلُوا,enter
45309,24:27,بُيُوتًا,houses
45310,24:27,غَيْرَ,other (than)
45311,24:27,بُيُوتِكُمْ,your houses
45312,24:27,حَتَّى,until
45313,24:27,تَسْتَأْنِسُوا,you have asked permission
45314,24:27,وَتُسَلِّمُوا,and you have greeted
45315,24:27,عَلَى,[on]
45316,24:27,أَهْلِهَا,its inhabitants.
45317,24:27,ذَلِكُمْ,That
45318,24:27,خَيْرٌ,(is) best
45319,24:27,لَكُمْ,for you
45320,24:27,لَعَلَّكُمْ,so that you may
45321,24:27,تَذَكَّرُونَ,pay heed.
45322,24:28,فَإِنْ,But if
45323,24:28,لَمْ,not
45324,24:28,تَجِدُوا,you find
45325,24:28,فِيهَا,in it
45326,24:28,أَحَدًا,"anyone,"
45327,24:28,فَلَا,then (do) not
45328,24:28,تَدْخُلُوهَا,enter it
45329,24:28,حَتَّى,until
45330,24:28,يُؤْذَنَ,permission has been given
45331,24:28,لَكُمْ,to you.
45332,24:28,وَإِنْ,And if
45333,24:28,قِيلَ,it is said
45334,24:28,لَكُمُ,to you
45335,24:28,ارْجِعُوا,"""Go back,"""
45336,24:28,فَارْجِعُوا,then go back;
45337,24:28,هُوَ,it
45338,24:28,أَزْكَى,(is) purer
45339,24:28,لَكُمْ,for you.
45340,24:28,وَاللَّهُ,And Allah
45341,24:28,بِمَا,of what
45342,24:28,تَعْمَلُونَ,you do
45343,24:28,عَلِيمٌ,(is) All-Knower.
45344,24:29,لَيْسَ,Not
45345,24:29,عَلَيْكُمْ,upon you
45346,24:29,جُنَاحٌ,(is) any blame
45347,24:29,أَنْ,that
45348,24:29,تَدْخُلُوا,you enter
45349,24:29,بُيُوتًا,houses
45350,24:29,غَيْرَ,not
45351,24:29,مَسْكُونَةٍ,"inhabited,"
45352,24:29,فِيهَا,in it
45353,24:29,مَتَاعٌ,(is) a provision
45354,24:29,لَكُمْ,for you.
45355,24:29,وَاللَّهُ,And Allah
45356,24:29,يَعْلَمُ,knows
45357,24:29,مَا,what
45358,24:29,تُبْدُونَ,you reveal
45359,24:29,وَمَا,and what
45360,24:29,تَكْتُمُونَ,you conceal.
45361,24:30,قُلْ,Say
45362,24:30,لِلْمُؤْمِنِينَ,to the believing men
45363,24:30,يَغُضُّوا,they should lower
45364,24:30,مِنْ,their gaze
45365,24:30,أَبْصَارِهِمْ,their gaze
45366,24:30,وَيَحْفَظُوا,and they should guard
45367,24:30,فُرُوجَهُمْ,their chastity.
45368,24:30,ذَلِكَ,That
45369,24:30,أَزْكَى,(is) purer
45370,24:30,لَهُمْ,for them.
45371,24:30,إِنَّ,"Indeed,"
45372,24:30,اللَّهَ,Allah
45373,24:30,خَبِيرٌ,(is) All-Aware
45374,24:30,بِمَا,of what
45375,24:30,يَصْنَعُونَ,they do.
45376,24:31,وَقُلْ,And say
45377,24:31,لِلْمُؤْمِنَاتِ,to the believing women
45378,24:31,يَغْضُضْنَ,(that) they should lower
45379,24:31,مِنْ,[of]
45380,24:31,أَبْصَارِهِنَّ,their gaze
45381,24:31,وَيَحْفَظْنَ,and they should guard
45382,24:31,فُرُوجَهُنَّ,"their chastity,"
45383,24:31,وَلَا,and not
45384,24:31,يُبْدِينَ,(to) display
45385,24:31,زِينَتَهُنَّ,their adornment
45386,24:31,إِلَّا,except
45387,24:31,مَا,what
45388,24:31,ظَهَرَ,is apparent
45389,24:31,مِنْهَا,of it.
45390,24:31,وَلْيَضْرِبْنَ,And let them
45391,24:31,بِخُمُرِهِنَّ,their head covers
45392,24:31,عَلَى,over
45393,24:31,جُيُوبِهِنَّ,"their bosoms,"
45394,24:31,وَلَا,and not
45395,24:31,يُبْدِينَ,(to) display
45396,24:31,زِينَتَهُنَّ,their adornment
45397,24:31,إِلَّا,except
45398,24:31,لِبُعُولَتِهِنَّ,"to their husbands,"
45399,24:31,أَوْ,or
45400,24:31,ءَابَائِهِنَّ,their fathers
45401,24:31,أَوْ,or
45402,24:31,ءَابَاءِ,fathers
45403,24:31,بُعُولَتِهِنَّ,(of) their husbands
45404,24:31,أَوْ,or
45405,24:31,أَبْنَائِهِنَّ,their sons
45406,24:31,أَوْ,or
45407,24:31,أَبْنَاءِ,sons
45408,24:31,بُعُولَتِهِنَّ,(of) their husbands
45409,24:31,أَوْ,or
45410,24:31,إِخْوَانِهِنَّ,their brothers
45411,24:31,أَوْ,or
45412,24:31,بَنِي,sons
45413,24:31,إِخْوَانِهِنَّ,(of) their brothers
45414,24:31,أَوْ,or
45415,24:31,بَنِي,sons
45416,24:31,أَخَوَاتِهِنَّ,"(of) their sisters,"
45417,24:31,أَوْ,or
45418,24:31,نِسَائِهِنَّ,their women
45419,24:31,أَوْ,or
45420,24:31,مَا,what
45421,24:31,مَلَكَتْ,possess
45422,24:31,أَيْمَانُهُنَّ,their right hands
45423,24:31,أَوِ,or
45424,24:31,التَّابِعِينَ,the attendants
45425,24:31,غَيْرِ,having no physical desire
45426,24:31,أُولِي,having no physical desire
45427,24:31,الْإِرْبَةِ,having no physical desire
45428,24:31,مِنَ,among
45429,24:31,الرِّجَالِ,[the] men
45430,24:31,أَوِ,or
45431,24:31,الطِّفْلِ,[the] children
45432,24:31,الَّذِينَ,who
45433,24:31,لَمْ,(are) not
45434,24:31,يَظْهَرُوا,aware
45435,24:31,عَلَى,of
45436,24:31,عَوْرَاتِ,private aspects
45437,24:31,النِّسَاءِ,(of) the women.
45438,24:31,وَلَا,And not
45439,24:31,يَضْرِبْنَ,let them
45440,24:31,بِأَرْجُلِهِنَّ,their feet
45441,24:31,لِيُعْلَمَ,to make known
45442,24:31,مَا,what
45443,24:31,يُخْفِينَ,they conceal
45444,24:31,مِنْ,of
45445,24:31,زِينَتِهِنَّ,their adornment.
45446,24:31,وَتُوبُوا,And turn
45447,24:31,إِلَى,to
45448,24:31,اللَّهِ,Allah
45449,24:31,جَمِيعًا,altogether
45450,24:31,أَيُّهَ,O believers!
45451,24:31,الْمُؤْمِنُونَ,O believers!
45452,24:31,لَعَلَّكُمْ,So that you may
45453,24:31,تُفْلِحُونَ,succeed.
45454,24:32,وَأَنْكِحُوا,And marry
45455,24:32,الْأَيَامَى,the single
45456,24:32,مِنْكُمْ,among you
45457,24:32,وَالصَّالِحِينَ,and the righteous
45458,24:32,مِنْ,among
45459,24:32,عِبَادِكُمْ,"your male slaves,"
45460,24:32,وَإِمَائِكُمْ,and your female slaves.
45461,24:32,إِنْ,If
45462,24:32,يَكُونُوا,they are
45463,24:32,فُقَرَاءَ,"poor,"
45464,24:32,يُغْنِهِمُ,Allah will enrich them
45465,24:32,اللَّهُ,Allah will enrich them
45466,24:32,مِنْ,from
45467,24:32,فَضْلِهِ,His Bounty.
45468,24:32,وَاللَّهُ,And Allah
45469,24:32,وَاسِعٌ,"(is) All-Encompassing,"
45470,24:32,عَلِيمٌ,All-Knowing.
45471,24:33,وَلْيَسْتَعْفِفِ,And let be chaste
45472,24:33,الَّذِينَ,those who
45473,24:33,لَا,(do) not
45474,24:33,يَجِدُونَ,find
45475,24:33,نِكَاحًا,(means for) marriage
45476,24:33,حَتَّى,until
45477,24:33,يُغْنِيَهُمُ,Allah enriches them
45478,24:33,اللَّهُ,Allah enriches them
45479,24:33,مِنْ,from
45480,24:33,فَضْلِهِ,His Bounty.
45481,24:33,وَالَّذِينَ,And those who
45482,24:33,يَبْتَغُونَ,seek
45483,24:33,الْكِتَابَ,the writing
45484,24:33,مِمَّا,from (hose) whom
45485,24:33,مَلَكَتْ,possess
45486,24:33,أَيْمَانُكُمْ,"your right hands,"
45487,24:33,فَكَاتِبُوهُمْ,then give them (he) writing
45488,24:33,إِنْ,if
45489,24:33,عَلِمْتُمْ,you know
45490,24:33,فِيهِمْ,in them
45491,24:33,خَيْرًا,any good
45492,24:33,وَءَاتُوهُمْ,and give them
45493,24:33,مِنْ,from
45494,24:33,مَالِ,the wealth of Allah
45495,24:33,اللَّهِ,the wealth of Allah
45496,24:33,الَّذِي,which
45497,24:33,ءَاتَاكُمْ,He has given you.
45498,24:33,وَلَا,And (do) not
45499,24:33,تُكْرِهُوا,compel
45500,24:33,فَتَيَاتِكُمْ,your slave girls
45501,24:33,عَلَى,to
45502,24:33,الْبِغَاءِ,"[the] prostitution,"
45503,24:33,إِنْ,if
45504,24:33,أَرَدْنَ,they desire
45505,24:33,تَحَصُّنًا,chastity
45506,24:33,لِتَبْتَغُوا,that you may seek
45507,24:33,عَرَضَ,temporary gain
45508,24:33,الْحَيَوةِ,(of) the life
45509,24:33,الدُّنْيَا,(of) the world.
45510,24:33,وَمَنْ,And whoever
45511,24:33,يُكْرِهُّنَّ,"compels them,"
45512,24:33,فَإِنَّ,"then indeed,"
45513,24:33,اللَّهَ,Allah
45514,24:33,مِنْ,after
45515,24:33,بَعْدِ,after
45516,24:33,إِكْرَاهِهِنَّ,their compulsion
45517,24:33,غَفُورٌ,"(is) Oft-Forgiving,"
45518,24:33,رَحِيمٌ,Most Merciful.
45519,24:34,وَلَقَدْ,"And verily,"
45520,24:34,أَنْزَلْنَا,We have sent down
45521,24:34,إِلَيْكُمْ,to you
45522,24:34,ءَايَاتٍ,Verses
45523,24:34,مُبَيِّنَاتٍ,"clear,"
45524,24:34,وَمَثَلًا,and an example
45525,24:34,مِنَ,of
45526,24:34,الَّذِينَ,those who
45527,24:34,خَلَوْا,passed away
45528,24:34,مِنْ,"before you,"
45529,24:34,قَبْلِكُمْ,"before you,"
45530,24:34,وَمَوْعِظَةً,and an admonition
45531,24:34,لِلْمُتَّقِينَ,for those who fear (Allah).
45532,24:35,اللَّهُ,Allah
45533,24:35,نُورُ,(is the) Light
45534,24:35,السَّمَاوَاتِ,(of) the heavens
45535,24:35,وَالْأَرْضِ,and the earth.
45536,24:35,مَثَلُ,(The) example
45537,24:35,نُورِهِ,(of) His Light
45538,24:35,كَمِشْكَاةٍ,(is) like a niche
45539,24:35,فِيهَا,in it
45540,24:35,مِصْبَاحٌ,(is) a lamp;
45541,24:35,الْمِصْبَاحُ,the lamp
45542,24:35,فِي,(is) in
45543,24:35,زُجَاجَةٍ,"a glass,"
45544,24:35,الزُّجَاجَةُ,the glass
45545,24:35,كَأَنَّهَا,as if it were
45546,24:35,كَوْكَبٌ,a star
45547,24:35,دُرِّيٌّ,brilliant
45548,24:35,يُوقَدُ,(which) is lit
45549,24:35,مِنْ,from
45550,24:35,شَجَرَةٍ,a tree
45551,24:35,مُبَارَكَةٍ,blessed -
45552,24:35,زَيْتُونَةٍ,"an olive,"
45553,24:35,لَا,not
45554,24:35,شَرْقِيَّةٍ,(of the) east
45555,24:35,وَلَا,and not
45556,24:35,غَرْبِيَّةٍ,"(of the) west,"
45557,24:35,يَكَادُ,would almost
45558,24:35,زَيْتُهَا,its oil
45559,24:35,يُضِيءُ,"glow,"
45560,24:35,وَلَوْ,even if
45561,24:35,لَمْ,not
45562,24:35,تَمْسَسْهُ,touched it
45563,24:35,نَارٌ,fire.
45564,24:35,نُورٌ,Light
45565,24:35,عَلَى,upon
45566,24:35,نُورٍ,Light.
45567,24:35,يَهْدِي,Allah guides
45568,24:35,اللَّهُ,Allah guides
45569,24:35,لِنُورِهِ,to His Light
45570,24:35,مَنْ,whom
45571,24:35,يَشَاءُ,He wills.
45572,24:35,وَيَضْرِبُ,And Allah sets forth
45573,24:35,اللَّهُ,And Allah sets forth
45574,24:35,الْأَمْثَالَ,the examples
45575,24:35,لِلنَّاسِ,for the mankind.
45576,24:35,وَاللَّهُ,And Allah
45577,24:35,بِكُلِّ,of every
45578,24:35,شَيْءٍ,thing
45579,24:35,عَلِيمٌ,(is) All-Knower.
45580,24:36,فِي,In
45581,24:36,بُيُوتٍ,houses
45582,24:36,أَذِنَ,(which) Allah ordered
45583,24:36,اللَّهُ,(which) Allah ordered
45584,24:36,أَنْ,that
45585,24:36,تُرْفَعَ,they be raised
45586,24:36,وَيُذْكَرَ,and be mentioned
45587,24:36,فِيهَا,in them
45588,24:36,اسْمُهُ,His name.
45589,24:36,يُسَبِّحُ,Glorify
45590,24:36,لَهُ,[to] Him
45591,24:36,فِيهَا,in them
45592,24:36,بِالْغُدُوِّ,in the mornings
45593,24:36,وَالْءَاصَالِ,and (in) the evenings.
45594,24:37,رِجَالٌ,Men -
45595,24:37,لَا,not
45596,24:37,تُلْهِيهِمْ,distracts them
45597,24:37,تِجَارَةٌ,trade
45598,24:37,وَلَا,and not
45599,24:37,بَيْعٌ,sale
45600,24:37,عَنْ,from
45601,24:37,ذِكْرِ,(the) remembrance of Allah
45602,24:37,اللَّهِ,(the) remembrance of Allah
45603,24:37,وَإِقَامِ,and (from) establishing
45604,24:37,الصَّلَوةِ,the prayer
45605,24:37,وَإِيتَاءِ,and giving
45606,24:37,الزَّكَوةِ,zakah.
45607,24:37,يَخَافُونَ,They fear
45608,24:37,يَوْمًا,a Day
45609,24:37,تَتَقَلَّبُ,will turn about
45610,24:37,فِيهِ,therein
45611,24:37,الْقُلُوبُ,the hearts
45612,24:37,وَالْأَبْصَارُ,and the eyes.
45613,24:38,لِيَجْزِيَهُمُ,That Allah may reward them
45614,24:38,اللَّهُ,That Allah may reward them
45615,24:38,أَحْسَنَ,(with the) best
45616,24:38,مَا,(of) what
45617,24:38,عَمِلُوا,"they did,"
45618,24:38,وَيَزِيدَهُمْ,and increase them
45619,24:38,مِنْ,from
45620,24:38,فَضْلِهِ,His Bounty.
45621,24:38,وَاللَّهُ,And Allah
45622,24:38,يَرْزُقُ,provides
45623,24:38,مَنْ,whom
45624,24:38,يَشَاءُ,He wills
45625,24:38,بِغَيْرِ,without
45626,24:38,حِسَابٍ,measure.
45627,24:39,وَالَّذِينَ,But those who
45628,24:39,كَفَرُوا,"disbelieve,"
45629,24:39,أَعْمَالُهُمْ,their deeds
45630,24:39,كَسَرَابٍ,(are) like a mirage
45631,24:39,بِقِيعَةٍ,"in a lowland,"
45632,24:39,يَحْسَبُهُ,thinks it
45633,24:39,الظَّمْءَانُ,the thirsty one
45634,24:39,مَاءً,"(to be) water,"
45635,24:39,حَتَّى,until
45636,24:39,إِذَا,when
45637,24:39,جَاءَهُ,"he comes to it,"
45638,24:39,لَمْ,not
45639,24:39,يَجِدْهُ,he finds it
45640,24:39,شَيْئًا,"(to be) anything,"
45641,24:39,وَوَجَدَ,but he finds
45642,24:39,اللَّهَ,Allah
45643,24:39,عِنْدَهُ,"before him,"
45644,24:39,فَوَفَّاهُ,He will pay him in full
45645,24:39,حِسَابَهُ,his due.
45646,24:39,وَاللَّهُ,And Allah
45647,24:39,سَرِيعُ,(is) swift
45648,24:39,الْحِسَابِ,(in) the account.
45649,24:40,أَوْ,Or
45650,24:40,كَظُلُمَاتٍ,(is) like (the) darkness[es]
45651,24:40,فِي,in
45652,24:40,بَحْرٍ,a sea
45653,24:40,لُجِّيٍّ,"deep,"
45654,24:40,يَغْشَاهُ,covers it
45655,24:40,مَوْجٌ,"a wave,"
45656,24:40,مِنْ,on it
45657,24:40,فَوْقِهِ,on it
45658,24:40,مَوْجٌ,"a wave,"
45659,24:40,مِنْ,on it
45660,24:40,فَوْقِهِ,on it
45661,24:40,سَحَابٌ,"a cloud,"
45662,24:40,ظُلُمَاتٌ,darkness[es]
45663,24:40,بَعْضُهَا,some of it
45664,24:40,فَوْقَ,on
45665,24:40,بَعْضٍ,others.
45666,24:40,إِذَا,When
45667,24:40,أَخْرَجَ,he puts out
45668,24:40,يَدَهُ,his hand
45669,24:40,لَمْ,hardly
45670,24:40,يَكَدْ,hardly
45671,24:40,يَرَاهَا,he (can) see it.
45672,24:40,وَمَنْ,And (for) whom
45673,24:40,لَمْ,not
45674,24:40,يَجْعَلِ,Allah (has) made
45675,24:40,اللَّهُ,Allah (has) made
45676,24:40,لَهُ,for him
45677,24:40,نُورًا,"a light,"
45678,24:40,فَمَا,then not
45679,24:40,لَهُ,for him
45680,24:40,مِنْ,(is) any
45681,24:40,نُورٍ,light.
45682,24:41,أَلَمْ,Do not
45683,24:41,تَرَ,you see
45684,24:41,أَنَّ,that
45685,24:41,اللَّهَ,Allah -
45686,24:41,يُسَبِّحُ,glorify
45687,24:41,لَهُ,Him
45688,24:41,مَنْ,whoever
45689,24:41,فِي,(is) in
45690,24:41,السَّمَاوَاتِ,the heavens
45691,24:41,وَالْأَرْضِ,and the earth
45692,24:41,وَالطَّيْرُ,and the birds
45693,24:41,صَافَّاتٍ,(with) wings outspread?
45694,24:41,كُلٌّ,Each one
45695,24:41,قَدْ,verily
45696,24:41,عَلِمَ,knows
45697,24:41,صَلَاتَهُ,its prayer
45698,24:41,وَتَسْبِيحَهُ,and its glorification.
45699,24:41,وَاللَّهُ,And Allah
45700,24:41,عَلِيمٌ,(is) All-Knower
45701,24:41,بِمَا,of what
45702,24:41,يَفْعَلُونَ,they do.
45703,24:42,وَلِلَّهِ,And to Allah (belongs)
45704,24:42,مُلْكُ,(the) dominion
45705,24:42,السَّمَاوَاتِ,(of) the heavens
45706,24:42,وَالْأَرْضِ,and the earth.
45707,24:42,وَإِلَى,And to
45708,24:42,اللَّهِ,Allah
45709,24:42,الْمَصِيرُ,(is) the destination.
45710,24:43,أَلَمْ,Do not
45711,24:43,تَرَ,you see
45712,24:43,أَنَّ,that
45713,24:43,اللَّهَ,Allah
45714,24:43,يُزْجِي,drives
45715,24:43,سَحَابًا,clouds
45716,24:43,ثُمَّ,then
45717,24:43,يُؤَلِّفُ,joins
45718,24:43,بَيْنَهُ,between them
45719,24:43,ثُمَّ,then
45720,24:43,يَجْعَلُهُ,makes them
45721,24:43,رُكَامًا,"(into) a mass,"
45722,24:43,فَتَرَى,then you see
45723,24:43,الْوَدْقَ,the rain
45724,24:43,يَخْرُجُ,come forth
45725,24:43,مِنْ,from
45726,24:43,خِلَالِهِ,their midst?
45727,24:43,وَيُنَزِّلُ,And He sends down
45728,24:43,مِنَ,from
45729,24:43,السَّمَاءِ,"(the) sky,"
45730,24:43,مِنْ,[from]
45731,24:43,جِبَالٍ,mountains
45732,24:43,فِيهَا,within it
45733,24:43,مِنْ,[of]
45734,24:43,بَرَدٍ,(is) hail
45735,24:43,فَيُصِيبُ,and He strikes
45736,24:43,بِهِ,with it
45737,24:43,مَنْ,whom
45738,24:43,يَشَاءُ,He wills
45739,24:43,وَيَصْرِفُهُ,and averts it
45740,24:43,عَنْ,from
45741,24:43,مَنْ,whom
45742,24:43,يَشَاءُ,He wills.
45743,24:43,يَكَادُ,Nearly
45744,24:43,سَنَا,(the) flash
45745,24:43,بَرْقِهِ,(of) its lighting
45746,24:43,يَذْهَبُ,takes away
45747,24:43,بِالْأَبْصَارِ,the sight.
45748,24:44,يُقَلِّبُ,Allah alternates
45749,24:44,اللَّهُ,Allah alternates
45750,24:44,اللَّيْلَ,the night
45751,24:44,وَالنَّهَارَ,and the day.
45752,24:44,إِنَّ,"Indeed,"
45753,24:44,فِي,in
45754,24:44,ذَلِكَ,that
45755,24:44,لَعِبْرَةً,surely is a lesson
45756,24:44,لِأُولِي,for those who have vision.
45757,24:44,الْأَبْصَارِ,for those who have vision.
45758,24:45,وَاللَّهُ,And Allah
45759,24:45,خَلَقَ,created
45760,24:45,كُلَّ,every
45761,24:45,دَابَّةٍ,moving creature
45762,24:45,مِنْ,from
45763,24:45,مَاءٍ,water.
45764,24:45,فَمِنْهُمْ,Of them
45765,24:45,مَنْ,(is a kind) who
45766,24:45,يَمْشِي,walks
45767,24:45,عَلَى,on
45768,24:45,بَطْنِهِ,"its belly,"
45769,24:45,وَمِنْهُمْ,and of them
45770,24:45,مَنْ,(is a kind) who
45771,24:45,يَمْشِي,walks
45772,24:45,عَلَى,on
45773,24:45,رِجْلَيْنِ,"two legs,"
45774,24:45,وَمِنْهُمْ,and of them
45775,24:45,مَنْ,(is a kind) who
45776,24:45,يَمْشِي,walks
45777,24:45,عَلَى,on
45778,24:45,أَرْبَعٍ,four.
45779,24:45,يَخْلُقُ,Allah creates
45780,24:45,اللَّهُ,Allah creates
45781,24:45,مَا,what
45782,24:45,يَشَاءُ,He wills.
45783,24:45,إِنَّ,"Indeed,"
45784,24:45,اللَّهَ,Allah
45785,24:45,عَلَى,on
45786,24:45,كُلِّ,every
45787,24:45,شَيْءٍ,thing
45788,24:45,قَدِيرٌ,(is) All-Powerful.
45789,24:46,لَقَدْ,"Verily,"
45790,24:46,أَنْزَلْنَا,We have sent down
45791,24:46,ءَايَاتٍ,Verses
45792,24:46,مُبَيِّنَاتٍ,clear.
45793,24:46,وَاللَّهُ,And Allah
45794,24:46,يَهْدِي,guides
45795,24:46,مَنْ,whom
45796,24:46,يَشَاءُ,He wills
45797,24:46,إِلَى,to
45798,24:46,صِرَاطٍ,a path
45799,24:46,مُسْتَقِيمٍ,straight.
45800,24:47,وَيَقُولُونَ,"And they say,"
45801,24:47,ءَامَنَّا,"""We believe"
45802,24:47,بِاللَّهِ,in Allah
45803,24:47,وَبِالرَّسُولِ,and in the Messenger
45804,24:47,وَأَطَعْنَا,"and we obey."""
45805,24:47,ثُمَّ,Then
45806,24:47,يَتَوَلَّى,turns away
45807,24:47,فَرِيقٌ,a party
45808,24:47,مِنْهُمْ,of them
45809,24:47,مِنْ,after
45810,24:47,بَعْدِ,after
45811,24:47,ذَلِكَ,that.
45812,24:47,وَمَا,And not
45813,24:47,أُولَئِكَ,those
45814,24:47,بِالْمُؤْمِنِينَ,(are) believers.
45815,24:48,وَإِذَا,And when
45816,24:48,دُعُوا,they are called
45817,24:48,إِلَى,to
45818,24:48,اللَّهِ,Allah
45819,24:48,وَرَسُولِهِ,"and His Messenger,"
45820,24:48,لِيَحْكُمَ,to judge
45821,24:48,بَيْنَهُمْ,"between them,"
45822,24:48,إِذَا,"behold,"
45823,24:48,فَرِيقٌ,a party
45824,24:48,مِنْهُمْ,of them
45825,24:48,مُعْرِضُونَ,(is) averse.
45826,24:49,وَإِنْ,But if
45827,24:49,يَكُنْ,is
45828,24:49,لَهُمُ,with them
45829,24:49,الْحَقُّ,"the truth,"
45830,24:49,يَأْتُوا,they come
45831,24:49,إِلَيْهِ,to him
45832,24:49,مُذْعِنِينَ,(as) promptly obedient.
45833,24:50,أَفِي,Is (there) in
45834,24:50,قُلُوبِهِمْ,their hearts
45835,24:50,مَرَضٌ,a disease
45836,24:50,أَمِ,or
45837,24:50,ارْتَابُوا,do they doubt
45838,24:50,أَمْ,or
45839,24:50,يَخَافُونَ,they fear
45840,24:50,أَنْ,that
45841,24:50,يَحِيفَ,Allah will be unjust
45842,24:50,اللَّهُ,Allah will be unjust
45843,24:50,عَلَيْهِمْ,to them
45844,24:50,وَرَسُولُهُ,and His Messenger?
45845,24:50,بَلْ,"Nay,"
45846,24:50,أُولَئِكَ,those
45847,24:50,هُمُ,[they]
45848,24:50,الظَّالِمُونَ,(are) the wrongdoers.
45849,24:51,إِنَّمَا,Only
45850,24:51,كَانَ,is
45851,24:51,قَوْلَ,(the) statement
45852,24:51,الْمُؤْمِنِينَ,(of) the believers
45853,24:51,إِذَا,when
45854,24:51,دُعُوا,they are called
45855,24:51,إِلَى,to
45856,24:51,اللَّهِ,Allah
45857,24:51,وَرَسُولِهِ,and His Messenger
45858,24:51,لِيَحْكُمَ,to judge
45859,24:51,بَيْنَهُمْ,between them
45860,24:51,أَنْ,(is) that
45861,24:51,يَقُولُوا,"they say,"
45862,24:51,سَمِعْنَا,"""We hear"
45863,24:51,وَأَطَعْنَا,"and we obey."""
45864,24:51,وَأُولَئِكَ,And those
45865,24:51,هُمُ,[they]
45866,24:51,الْمُفْلِحُونَ,(are) the successful.
45867,24:52,وَمَنْ,And whoever
45868,24:52,يُطِعِ,obeys
45869,24:52,اللَّهَ,Allah
45870,24:52,وَرَسُولَهُ,and His Messenger
45871,24:52,وَيَخْشَ,and fears
45872,24:52,اللَّهَ,Allah
45873,24:52,وَيَتَّقْهِ,"and (is) conscious of Him,"
45874,24:52,فَأُولَئِكَ,then those
45875,24:52,هُمُ,[they]
45876,24:52,الْفَائِزُونَ,(are) the successful ones.
45877,24:53,وَأَقْسَمُوا,And they swear
45878,24:53,بِاللَّهِ,by Allah
45879,24:53,جَهْدَ,strong
45880,24:53,أَيْمَانِهِمْ,their oaths
45881,24:53,لَئِنْ,that if
45882,24:53,أَمَرْتَهُمْ,"you ordered them,"
45883,24:53,لَيَخْرُجُنَّ,surely they (would) go forth.
45884,24:53,قُلْ,"Say,"
45885,24:53,لَا,"""(Do) not"
45886,24:53,تُقْسِمُوا,swear.
45887,24:53,طَاعَةٌ,Obedience
45888,24:53,مَعْرُوفَةٌ,(is) known.
45889,24:53,إِنَّ,"Indeed,"
45890,24:53,اللَّهَ,Allah
45891,24:53,خَبِيرٌ,(is) All-Aware
45892,24:53,بِمَا,of what
45893,24:53,تَعْمَلُونَ,"you do."""
45894,24:54,قُلْ,"Say,"
45895,24:54,أَطِيعُوا,"""Obey"
45896,24:54,اللَّهَ,Allah
45897,24:54,وَأَطِيعُوا,and obey
45898,24:54,الرَّسُولَ,"the Messenger,"
45899,24:54,فَإِنْ,but if
45900,24:54,تَوَلَّوْا,you turn away
45901,24:54,فَإِنَّمَا,then only
45902,24:54,عَلَيْهِ,upon him
45903,24:54,مَا,(is) what
45904,24:54,حُمِّلَ,"(is) placed on him,"
45905,24:54,وَعَلَيْكُمْ,and on you
45906,24:54,مَا,(is) what
45907,24:54,حُمِّلْتُمْ,(is) placed on you.
45908,24:54,وَإِنْ,And if
45909,24:54,تُطِيعُوهُ,"you obey him,"
45910,24:54,تَهْتَدُوا,you will be guided.
45911,24:54,وَمَا,And not
45912,24:54,عَلَى,(is) on
45913,24:54,الرَّسُولِ,the Messenger
45914,24:54,إِلَّا,except
45915,24:54,الْبَلَاغُ,the conveyance
45916,24:54,الْمُبِينُ,"[the] clear."""
45917,24:55,وَعَدَ,Allah (has) promised
45918,24:55,اللَّهُ,Allah (has) promised
45919,24:55,الَّذِينَ,those who
45920,24:55,ءَامَنُوا,believe
45921,24:55,مِنْكُمْ,among you
45922,24:55,وَعَمِلُوا,and do
45923,24:55,الصَّالِحَاتِ,"righteous deeds,"
45924,24:55,لَيَسْتَخْلِفَنَّهُمْ,surely He will grant them succession
45925,24:55,فِي,in
45926,24:55,الْأَرْضِ,"the earth,"
45927,24:55,كَمَا,as
45928,24:55,اسْتَخْلَفَ,He gave succession
45929,24:55,الَّذِينَ,to those who
45930,24:55,مِنْ,"(were) before them,"
45931,24:55,قَبْلِهِمْ,"(were) before them,"
45932,24:55,وَلَيُمَكِّنَنَّ,and that He will surely establish
45933,24:55,لَهُمْ,for them
45934,24:55,دِينَهُمُ,their religion
45935,24:55,الَّذِي,which
45936,24:55,ارْتَضَى,He has approved
45937,24:55,لَهُمْ,"for them,"
